episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_shared_policy_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
-76.69046580787719,-177.1949228858307,-118.69305771574184,25.0,128,1,3200,0,9600,False,128,1,49c12_00000,c66967a41cca41d3ad12f88a650e3d6e,2023-08-05_11-31-39,1691260299,5.133052587509155,5.133052587509155,1512784,node1-ccn2cluster.stanford.edu,10.102.2.137,5.133052587509155,0,1,-59.0649742952769,-25.563488602625753,-39.56435257191394,"[-97.79788808361401, -155.61955398728261, -124.6314007409964, -98.37356115736206, -96.23227735247983, -105.22009729182723, -120.02350485530042, -169.51056595994996, -108.05353002525808, -90.58203541278264, -117.34154801770616, -129.1533162456155, -99.61111565156443, -117.51889864451951, -128.85386760690767, -105.88393573643616, -135.45376486469854, -96.35572718604227, -125.82510578260326, -82.51131195980531, -124.92875297411331, -133.8206498001808, -112.33891818646975, -115.24790420825605, -141.02561959348867, -103.02762526445214, -89.10817008672186, -98.79849781666331, -113.99599309766994, -117.85165409695827, -105.65046430045214, -133.37066524283074, -110.24045820726988, -138.06314672538528, -86.81301935910066, -152.02907225547878, -163.850230093488, -99.01145354553745, -135.49052549074824, -125.01503570604378, -121.71818143803887, -91.85241611356896, -139.7518713513867, -126.05487317642604, -105.15783270070159, -126.48126918609704, -164.360241715034, -129.30814150847505, -130.3739176069265, -115.80081782484513, -168.40213097834635, -82.38035178574101, -147.9989013229951, -145.12034485657864, -123.25452196707874, -123.77200212140993, -131.12324405546664, -127.49816067066455, -168.66123174449467, -99.06034389891897, -130.30697897597653, -139.36686174154994, -89.98452884658525, -104.63501164036919, -146.62545175676163, -170.7504082176818, -128.38072521877837, -126.92179846617611, -155.473349180302, -128.21024595129404, -102.64364118719209, -110.37530176463076, -104.6541598610643, -164.80428151519624, -130.52430519761887, -118.66267398473417, -121.04719227089784, -90.70899509610861, -111.27308406977771, -121.52821128025842, -110.57312982040787, -111.77341875397806, -117.37077047439863, -116.46911894715382, -93.92659639935808, -90.2055775308625, -100.66985686139543, -91.88527558998054, -104.95765828304495, -83.84141970671227, -122.32519402477706, -136.49504676124496, -110.09627548696457, -109.68392855378934, -96.37308379914145, -126.59777021160589, -107.37623204473063, -139.85991057090268, -160.33814278338465, -109.0027827737396, -91.54675710261903, -112.84611030856368, -166.89612163041394, -153.01753786182036, -117.94466254855374, -100.16893019014829, -130.65804030413224, -120.89990737507301, -91.2739478430428, -104.72725064843296, -83.2900274295206, -115.56172901477372, -91.85200882301535, -105.02286321782427, -177.1949228858307, -106.6410560131149, -92.720385251491, -108.43136317720911, -118.74250899581662, -76.69046580787719, -140.80364068622234, -102.02494398065687, -82.85165619115905, -114.0602629653246, -107.42672158059122, -79.98720840886426, -153.64405070822045, -136.72625242686044]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-32.59929602787134, -32.59929602787134, -32.59929602787134, -52.20651799576088, -51.20651799576088, -52.20651799576088, -41.54380024699883, -41.54380024699883, -41.54380024699883, -32.791187052454, -32.791187052454, -32.791187052454, -32.07742578415995, -32.07742578415995, -32.07742578415995, -36.24003243060907, -32.74003243060907, -36.24003243060907, -40.00783495176681, -40.00783495176681, -40.00783495176681, -56.836855319983286, -55.83685531998329, -56.836855319983286, -35.351176675086045, -36.351176675086045, -36.351176675086045, -30.19401180426088, -30.19401180426088, -30.19401180426088, -39.113849339235394, -39.113849339235394, -39.113849339235394, -43.0511054152052, -43.0511054152052, -43.0511054152052, -33.20370521718815, -33.20370521718815, -33.20370521718815, -39.33963288150651, -38.83963288150651, -39.33963288150651, -42.95128920230254, -42.95128920230254, -42.95128920230254, -34.294645245478705, -35.79464524547869, -35.79464524547869, -45.15125495489952, -45.15125495489952, -45.15125495489952, -32.118575728680746, -32.118575728680746, -32.118575728680746, -41.94170192753444, -41.94170192753444, -41.94170192753444, -27.503770653268457, -27.503770653268457, -27.503770653268457, -42.3095843247044, -42.3095843247044, -40.3095843247044, -44.606883266726925, -44.606883266726925, -44.606883266726925, -37.11297272882329, -37.11297272882329, -38.11297272882329, -38.41596806941867, -38.41596806941867, -38.41596806941867, -47.00853986449625, -47.00853986449625, -47.00853986449625, -34.34254175481737, -34.34254175481737, -34.34254175481737, -30.036056695573922, -29.036056695573922, -30.036056695573922, -32.26616593888778, -33.26616593888778, -33.26616593888778, -37.99866436588997, -37.99866436588997, -37.99866436588997, -38.2838846989861, -39.7838846989861, -39.7838846989861, -35.21682143348404, -35.21682143348404, -35.21682143348404, -44.79022174761023, -44.79022174761023, -43.79022174761023, -36.913486069089956, -35.913486069089956, -37.413486069089956, -46.68771557512843, -45.68771557512843, -45.68771557512843, -29.104339786366893, -29.104339786366893, -28.604339786366893, -51.17635741849292, -49.67635741849292, -51.17635741849292, -53.95007669782932, -54.95007669782932, -54.95007669782932, -33.003817848512476, -33.003817848512476, -33.003817848512476, -45.163508496916094, -45.163508496916094, -45.163508496916094, -41.67167856868125, -41.67167856868125, -41.67167856868125, -40.572727146012944, -40.572727146012944, -40.572727146012944, -30.61747203785632, -30.61747203785632, -30.61747203785632, -46.41729045046222, -46.41729045046222, -46.91729045046222, -42.018291058808664, -42.018291058808664, -42.018291058808664, -35.052610900233866, -34.55261090023386, -35.55261090023386, -42.493756395365686, -41.49375639536568, -42.493756395365686, -54.78674723834466, -54.78674723834466, -54.78674723834466, -42.436047169491694, -43.436047169491694, -43.436047169491694, -43.45797253564217, -43.45797253564217, -43.45797253564217, -38.600272608281685, -38.600272608281685, -38.600272608281685, -55.13404365944881, -56.63404365944881, -56.63404365944881, -27.62678392858034, -27.62678392858034, -27.12678392858034, -48.66630044099838, -49.66630044099838, -49.66630044099838, -48.3734482855262, -48.3734482855262, -48.3734482855262, -41.251507322359586, -41.251507322359586, -40.751507322359586, -41.59066737380332, -41.59066737380332, -40.59066737380332, -43.70774801848889, -43.70774801848889, -43.70774801848889, -42.499386890221494, -42.499386890221494, -42.499386890221494, -56.720410581498214, -56.720410581498214, -55.220410581498214, -33.020114632972984, -33.020114632972984, -33.020114632972984, -43.435659658658835, -43.435659658658835, -43.435659658658835, -46.45562058051661, -46.45562058051661, -46.45562058051661, -30.328176282195095, -29.328176282195095, -30.328176282195095, -35.211670546789726, -34.211670546789726, -35.211670546789726, -48.87515058558721, -48.87515058558721, -48.87515058558721, -55.583469405893965, -57.583469405893965, -57.583469405893965, -42.79357507292612, -42.79357507292612, -42.79357507292612, -43.140599488725364, -43.140599488725364, -40.640599488725364, -51.157783060100634, -52.157783060100634, -52.157783060100634, -42.57008198376468, -42.57008198376468, -43.07008198376468, -34.21454706239736, -34.21454706239736, -34.21454706239736, -36.79176725487691, -36.79176725487691, -36.79176725487691, -34.884719953688126, -34.884719953688126, -34.884719953688126, -54.93476050506541, -54.93476050506541, -54.93476050506541, -43.508101732539615, -43.508101732539615, -43.508101732539615, -39.55422466157804, -39.55422466157804, -39.55422466157804, -40.34906409029928, -40.34906409029928, -40.34906409029928, -30.736331698702884, -29.236331698702884, -30.736331698702884, -37.09102802325923, -37.09102802325923, -37.09102802325923, -40.50940376008614, -40.50940376008614, -40.50940376008614, -36.85770994013594, -36.85770994013594, -36.85770994013594, -37.25780625132602, -37.25780625132602, -37.25780625132602, -38.12359015813288, -39.62359015813288, -39.62359015813288, -38.82303964905128, -38.82303964905128, -38.82303964905128, -31.308865466452687, -31.308865466452687, -31.308865466452687, -30.568525843620833, -30.568525843620833, -29.068525843620833, -33.55661895379845, -33.55661895379845, -33.55661895379845, -30.62842519666018, -30.62842519666018, -30.62842519666018, -34.98588609434831, -34.98588609434831, -34.98588609434831, -27.947139902237414, -27.947139902237414, -27.947139902237414, -40.941731341592366, -40.941731341592366, -40.441731341592366, -45.49834892041496, -45.49834892041496, -45.49834892041496, -36.865425162321536, -36.365425162321536, -36.865425162321536, -36.56130951792978, -36.56130951792978, -36.56130951792978, -32.12436126638049, -32.12436126638049, -32.12436126638049, -42.19925673720196, -42.19925673720196, -42.19925673720196, -35.79207734824355, -35.79207734824355, -35.79207734824355, -46.95330352363425, -45.95330352363425, -46.95330352363425, -53.61271426112819, -53.61271426112819, -53.11271426112819, -36.33426092457987, -36.33426092457987, -36.33426092457987, -31.51558570087303, -28.515585700873032, -31.51558570087303, -37.948703436187884, -37.948703436187884, -36.948703436187884, -55.6320405434713, -55.6320405434713, -55.6320405434713, -51.33917928727344, -51.33917928727344, -50.33917928727344, -38.648220849517905, -39.648220849517905, -39.648220849517905, -33.389643396716096, -33.389643396716096, -33.389643396716096, -43.552680101377405, -43.552680101377405, -43.552680101377405, -40.299969125024326, -40.299969125024326, -40.299969125024326, -30.424649281014304, -30.424649281014304, -30.424649281014304, -34.90908354947764, -34.90908354947764, -34.90908354947764, -27.763342476506853, -27.763342476506853, -27.763342476506853, -39.02057633825791, -39.02057633825791, -37.52057633825791, -30.61733627433844, -30.61733627433844, -30.61733627433844, -35.00762107260808, -35.00762107260808, -35.00762107260808, -59.0649742952769, -59.0649742952769, -59.0649742952769, -35.0470186710383, -35.5470186710383, -36.0470186710383, -30.906795083830346, -30.906795083830346, -30.906795083830346, -36.14378772573637, -35.64378772573637, -36.64378772573637, -39.58083633193889, -39.58083633193889, -39.58083633193889, -25.563488602625753, -25.563488602625753, -25.563488602625753, -46.9345468954074, -46.9345468954074, -46.9345468954074, -34.008314660218964, -34.008314660218964, -34.008314660218964, -27.28388539705302, -27.78388539705302, -27.78388539705302, -37.68675432177485, -38.18675432177485, -38.18675432177485, -35.80890719353041, -35.80890719353041, -35.80890719353041, -26.662402802954745, -26.662402802954745, -26.662402802954745, -51.21468356940684, -51.21468356940684, -51.21468356940684, -45.40875080895347, -46.408750808953464, -44.90875080895347]",0.21986609807203641,0.797533609091733,0.04717783047533974,0.4755372890864489,0.0,5029.191,636.285,3.123,1024641.026,115.798,27634.33,2.449,3200,9600,3200,9600,12.7,12.1,0.2,0.0005000000000000001,492.1859436035156,-0.004110662967121925,492.2051971435547,0.001223224401473999,0.004573840077296995,1.6048309087753296,0.009999999999999998
-74.3278899043855,-184.33088657174173,-111.62487246689466,25.0,128,1,6400,0,19200,False,256,2,49c12_00000,c66967a41cca41d3ad12f88a650e3d6e,2023-08-05_11-31-43,1691260303,4.829885005950928,9.962937593460083,1512784,node1-ccn2cluster.stanford.edu,10.102.2.137,9.962937593460083,0,2,-61.44362885724728,-24.23562040436323,-37.20829082229822,"[-83.86942289970459, -136.8358335642718, -115.93296975240818, -109.39586732054562, -87.31982225540371, -88.94852684799429, -118.80197517923192, -82.15838851780342, -99.28333795536136, -130.9313598080637, -92.9200575318179, -90.6627979084402, -140.0827943248403, -132.66697569064794, -107.29251055092885, -102.32182171775383, -94.57724122749786, -150.0079536958694, -137.18623187754577, -87.30543128851994, -114.64107901230126, -116.89356714306638, -86.8208108336567, -84.2981836627119, -112.77491197267305, -97.86029140626279, -81.06136570248455, -126.621471763918, -153.78354301054458, -97.55339107574116, -108.92795403703253, -125.80349318427619, -115.87128088928156, -142.82523993741756, -101.13696067578283, -184.33088657174173, -77.20686121308971, -120.32272577011466, -100.7387112973516, -117.64986170809665, -106.7324398621335, -110.90314436184245, -101.52852897916326, -85.0588007652645, -100.67967645019371, -122.71819561571414, -92.68865454230331, -133.38550231299757, -88.93102365312683, -79.51435297459665, -129.2543046334101, -119.01804000515789, -91.64282916092064, -110.97795799970443, -103.0089029055711, -74.97067808089105, -103.10811767130753, -114.550888004611, -110.43845645907551, -103.32932506564187, -140.2294125010593, -75.23364074491457, -115.24127900343443, -95.3620533078568, -112.30203367763181, -102.10970789794118, -79.41321035563794, -97.84105823793537, -107.6824956738727, -138.71606229584907, -148.39965747947727, -85.31493652042498, -152.5585088521256, -89.51800576469118, -97.93981014795278, -93.51134456828122, -101.26491544648671, -108.55855138254095, -123.07702592963749, -128.99423434260603, -127.5747836647718, -96.38798665809449, -132.3989945415008, -106.81192323250687, -127.26757506372284, -101.26118890593827, -88.02897900572874, -116.9567597283849, -110.90093402770133, -130.15397446285095, -79.7047573351011, -130.37979237875686, -84.717243907525, -147.77907293177452, -95.67916705999164, -104.25597747411811, -88.54048889915511, -149.50455357651776, -125.49131910759381, -134.52236555678763, -96.47701088057717, -173.34016615379807, -152.52684798114728, -124.63151907414604, -144.66551885303016, -147.87022706903727, -89.03283069632897, -88.75389698986868, -109.28517762949649, -152.4452438176849, -78.07665327747155, -112.22863629571825, -108.9451404306725, -115.50262954731292, -145.36629589649445, -94.36988903768594, -97.27834184774264, -74.3278899043855, -142.64880270567713, -79.80126625698678, -128.17808910826545, -108.73668141518606, -102.2704261571727, -141.99062984721047, -106.5234452051852, -139.554361921236, -112.462143007661, -111.0444028206325]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-27.956474299901537, -27.956474299901537, -27.956474299901537, -45.61194452142394, -45.61194452142394, -45.61194452142394, -38.64432325080273, -38.64432325080273, -38.64432325080273, -36.46528910684856, -36.46528910684856, -36.46528910684856, -29.106607418467892, -29.106607418467892, -29.106607418467892, -29.64950894933143, -29.64950894933143, -29.64950894933143, -38.100658393077296, -40.100658393077296, -40.600658393077296, -27.386129505934466, -27.386129505934466, -27.386129505934466, -33.09444598512046, -33.09444598512046, -33.09444598512046, -43.643786602687875, -43.643786602687875, -43.643786602687875, -30.973352510605956, -30.973352510605956, -30.973352510605956, -30.720932636146713, -30.720932636146713, -29.220932636146713, -47.02759810828008, -46.02759810828008, -47.02759810828008, -44.55565856354931, -44.55565856354931, -43.55565856354931, -35.09750351697626, -35.59750351697626, -36.59750351697626, -33.77394057258461, -34.27394057258461, -34.27394057258461, -31.52574707583263, -31.52574707583263, -31.52574707583263, -50.0026512319565, -50.0026512319565, -50.0026512319565, -45.89541062584858, -45.89541062584858, -45.39541062584858, -29.101810429506642, -29.101810429506642, -29.101810429506642, -38.2136930041004, -38.2136930041004, -38.2136930041004, -38.96452238102211, -38.96452238102211, -38.96452238102211, -28.940270277885542, -28.940270277885542, -28.940270277885542, -27.099394554237293, -28.599394554237293, -28.599394554237293, -37.591637324224365, -37.591637324224365, -37.591637324224365, -32.95343046875425, -32.95343046875425, -31.95343046875425, -27.020455234161524, -27.020455234161524, -27.020455234161524, -42.207157254639306, -42.207157254639306, -42.207157254639306, -51.26118100351485, -51.26118100351485, -51.26118100351485, -32.51779702524706, -32.51779702524706, -32.51779702524706, -36.47598467901081, -35.97598467901081, -36.47598467901081, -41.934497728092055, -41.934497728092055, -41.934497728092055, -38.62376029642719, -38.62376029642719, -38.62376029642719, -47.77507997913918, -47.27507997913918, -47.77507997913918, -33.045653558594275, -34.045653558594275, -34.045653558594275, -61.44362885724728, -61.44362885724728, -61.44362885724728, -26.735620404363228, -24.23562040436323, -26.235620404363228, -40.440908590038205, -39.44090859003821, -40.440908590038205, -33.912903765783874, -32.912903765783874, -33.912903765783874, -39.3832872360322, -39.3832872360322, -38.8832872360322, -35.5774799540445, -35.5774799540445, -35.5774799540445, -36.967714787280826, -36.967714787280826, -36.967714787280826, -33.84284299305444, -33.84284299305444, -33.84284299305444, -28.68626692175484, -27.68626692175484, -28.68626692175484, -33.55989215006457, -33.55989215006457, -33.55989215006457, -40.90606520523804, -40.90606520523804, -40.90606520523804, -30.896218180767786, -30.896218180767786, -30.896218180767786, -44.6285007709992, -44.1285007709992, -44.6285007709992, -30.31034121770894, -28.31034121770894, -30.31034121770894, -26.50478432486556, -26.50478432486556, -26.50478432486556, -43.08476821113669, -43.08476821113669, -43.08476821113669, -40.17268000171929, -39.172680001719286, -39.67268000171929, -30.714276386973552, -30.214276386973552, -30.714276386973552, -37.159319333234805, -36.659319333234805, -37.159319333234805, -34.66963430185708, -33.66963430185708, -34.66963430185708, -24.99022602696368, -24.99022602696368, -24.99022602696368, -34.3693725571025, -34.3693725571025, -34.3693725571025, -38.183629334870346, -38.183629334870346, -38.183629334870346, -36.81281881969185, -36.81281881969185, -36.81281881969185, -34.44310835521397, -34.44310835521397, -34.44310835521397, -45.74313750035311, -47.24313750035311, -47.24313750035311, -25.077880248304844, -25.077880248304844, -25.077880248304844, -38.413759667811505, -38.413759667811505, -38.413759667811505, -31.78735110261894, -31.78735110261894, -31.78735110261894, -38.434011225877256, -35.434011225877256, -38.434011225877256, -34.036569299313726, -34.036569299313726, -34.036569299313726, -26.63773678521266, -25.63773678521266, -27.13773678521266, -32.613686079311805, -32.613686079311805, -32.613686079311805, -35.894165224624224, -35.894165224624224, -35.894165224624224, -45.73868743194968, -46.73868743194968, -46.23868743194968, -49.46655249315906, -49.46655249315906, -49.46655249315906, -28.438312173474994, -28.438312173474994, -28.438312173474994, -51.51950295070853, -50.51950295070853, -50.51950295070853, -29.839335254897073, -29.839335254897073, -29.839335254897073, -32.64660338265093, -32.64660338265093, -32.64660338265093, -31.17044818942707, -31.17044818942707, -31.17044818942707, -33.75497181549556, -33.75497181549556, -33.75497181549556, -36.18618379418031, -36.18618379418031, -36.18618379418031, -40.3590086432125, -41.3590086432125, -41.3590086432125, -42.99807811420201, -42.99807811420201, -42.99807811420201, -42.52492788825727, -42.52492788825727, -42.52492788825727, -32.1293288860315, -32.1293288860315, -32.1293288860315, -44.79966484716694, -43.799664847166945, -43.79966484716694, -36.103974410835605, -36.103974410835605, -34.60397441083561, -41.755858354574286, -42.755858354574286, -42.755858354574286, -33.75372963531276, -33.75372963531276, -33.75372963531276, -29.34299300190956, -29.34299300190956, -29.34299300190956, -38.31891990946165, -39.31891990946165, -39.31891990946165, -36.96697800923376, -36.96697800923376, -36.96697800923376, -43.88465815428364, -42.38465815428364, -43.88465815428364, -26.568252445033714, -26.568252445033714, -26.568252445033714, -43.45993079291895, -43.45993079291895, -43.45993079291895, -28.405747969174985, -28.405747969174985, -27.905747969174985, -49.25969097725816, -49.25969097725816, -49.25969097725816, -31.893055686663878, -32.39305568666388, -31.393055686663878, -34.418659158039375, -34.918659158039375, -34.918659158039375, -29.680162966385012, -29.680162966385012, -29.180162966385012, -49.8348511921726, -49.8348511921726, -49.8348511921726, -42.163773035864615, -42.163773035864615, -41.163773035864615, -44.174121852262545, -45.174121852262545, -45.174121852262545, -32.15900362685907, -32.15900362685907, -32.15900362685907, -57.94672205126606, -57.44672205126606, -57.94672205126606, -50.50894932704905, -51.00894932704905, -51.00894932704905, -41.543839691382004, -41.543839691382004, -41.543839691382004, -47.55517295101007, -48.55517295101007, -48.55517295101007, -49.29007568967909, -49.29007568967909, -49.29007568967909, -29.010943565443007, -30.010943565443007, -30.010943565443007, -29.58463232995623, -29.58463232995623, -29.58463232995623, -36.428392543165494, -36.428392543165494, -36.428392543165494, -50.9817479392283, -50.9817479392283, -50.4817479392283, -26.192217759157174, -26.192217759157174, -25.692217759157174, -37.409545431906075, -37.409545431906075, -37.409545431906075, -36.48171347689084, -36.48171347689084, -35.98171347689084, -38.834209849104305, -37.8342098491043, -38.834209849104305, -48.45543196549816, -48.45543196549816, -48.45543196549816, -31.45662967922864, -31.45662967922864, -31.45662967922864, -32.42611394924755, -32.42611394924755, -32.42611394924755, -24.442629968128497, -24.9426299681285, -24.9426299681285, -47.549600901892404, -47.549600901892404, -47.549600901892404, -26.600422085662235, -26.600422085662235, -26.600422085662235, -42.72602970275516, -42.72602970275516, -42.72602970275516, -35.912227138395345, -36.412227138395345, -36.412227138395345, -34.09014205239088, -34.09014205239088, -34.09014205239088, -47.330209949070124, -47.330209949070124, -47.330209949070124, -35.5078150683951, -35.5078150683951, -35.5078150683951, -46.51812064041199, -48.51812064041199, -44.51812064041199, -37.48738100255367, -37.48738100255367, -37.48738100255367, -37.014800940210804, -37.014800940210804, -37.014800940210804]",0.21430254541250185,0.767940469988248,0.04640479997403358,0.46872772326452306,0.0,4950.527,646.396,2.353,1359786.515,113.055,28304.78,2.435,6400,19200,6400,19200,12.428571428571429,12.099999999999998,0.1,0.0005000000000000001,425.60032958984374,-0.0030383889295237053,425.61900024414064,0.0008150160312652588,0.0031493157262802414,1.5936472177505494,0.009999999999999998
